Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","193","Sao Tom?-et-Principe","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","657","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","2085","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","84","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","728","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","693","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","147","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","195","S?n?gal","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","1508","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","8","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","294","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","2821","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","73","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","9","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","272","Serbie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","128","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","8","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","6","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","196","Seychelles","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","113","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","1553","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","23","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","40","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","56","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","197","Sierra Leone","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","11","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","895","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","26","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","118","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","839","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","23","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","31","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","199","Slovaquie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","36","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","293","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","8","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","122","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","338","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","8","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","198","Slov?nie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","36","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","2621","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","76","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","30","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","925","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","4079","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","276","Soudan","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","1115","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","3862","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","10","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","376","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","38","Sri Lanka","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","2585","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","61","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1039","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","62","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","102","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","384","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","210","Su?de","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","180","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","1162","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","117","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","345","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","326","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","14","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","68","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","2","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","211","Suisse","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","65","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","33","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","158","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","12","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","207","Suriname","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","1953","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","120","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","155","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","220","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","208","Tadjikistan","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","85","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","263","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","425","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","716","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1000","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","39","Tchad","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","488","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","2544","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","94","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1063","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","423","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","104","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","129","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","167","Tch?quie","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","161","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","3073","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","18706","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","463","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","4362","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","3","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","6","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","32","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","216","Tha?lande","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","105","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","22","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","135","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","1","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","121","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","176","Timor-Leste","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","129","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","321","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2513","Orge et produits","2017","2017","Milliers de tonnes","12","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","845","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","0","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","26","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","276","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","217","Togo","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","220","Trinit?-et-Tobago","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","131","S","Donn?es standardis?es"
